"","model_type","R0","gamma_val","omega_val","omega_m_val","kappa_val","rho_val","epsilon_val","mu_val","mj_val","m_val","delta_t","c","s","phi","c_v","s_v","phi_v","zeta","disp","d","loglik","loglik.se","comment"
"result.77",2,58.9094870028507,8.48391530812765,14.6954488242387,0.801,5000,0,0,1.37,0.501,0.191,365,11.0056847402621,263.905117476845,7.179,1,1076.82248490598,2.89368926271477,0.371631350747156,530.009401057796,10.1432043991019,-70.0394814814713,0.0426096890799039,"IF with gamma fixed "
"result.78",2,48.5317721330855,9.8812191091345,18.1278432120534,0.801,5000,0,0,1.37,0.501,0.191,365,20.40799167549,607.507787652076,7.179,1,1144.19752248538,2.91191470483798,0.229434998147967,313.812611681158,16.6157528929373,-72.0505075524194,0.0337660874082594,"IF with gamma fixed "
"result.79",2,54.0931673588175,11.2785229101413,14.8562977863752,0.801,5000,0,0,1.37,0.501,0.191,365,16.4013816332768,403.177048484735,7.179,1,1118.60447484107,3.02001259450839,0.339702555470071,450.028832446284,13.143699023756,-63.5299805009178,0.0463643333335795,"IF with gamma fixed "
"result.80",2,45.6603498226148,12.6758267111482,13.7089257186647,0.801,5000,0,0,1.37,0.501,0.191,365,16.9752124528675,357.928139478325,7.179,1,857.731159704515,3.07555084959443,0.330404106339208,622.293883215835,14.0835476709635,-62.3547800295241,0.00853152196019062,"IF with gamma fixed "
"result.81",2,101.523994678118,7.0866115071208,10.4362042185187,0.801,5000,0,0,1.37,0.501,0.191,365,4.93089069315651,112.611478613342,7.179,1,809.392988789108,2.87951770725598,0.337869742516069,1507.99995705159,11.0181017489622,-70.0962708528324,0.0402642552263235,"IF with gamma fixed "
"result.82",2,46.9284475813163,8.48391530812765,19.1063768480734,0.801,5000,0,0,1.37,0.501,0.191,365,10.021004153474,133.531449488754,7.179,1,1154.43177244903,2.89978660206395,0.288383846188379,824.180414322453,10.7426545087625,-70.8578641101094,0.0265837267986179,"IF with gamma fixed "
"result.83",2,40.7307626794158,9.8812191091345,19.3691086576999,0.801,5000,0,0,1.37,0.501,0.191,365,13.1684539534427,218.764284366438,7.179,1,1150.75699820949,2.89293204936606,0.413447436611593,1233.74391511754,9.15372031881147,-76.5513017019769,0.0559033672271206,"IF with gamma fixed "
"result.84",2,44.6254102450443,11.2785229101413,15.61923390129,0.801,5000,0,0,1.37,0.501,0.191,365,9.39821879037114,125.893061108688,7.179,1,1223.86629870493,2.93840229605732,0.436255214737819,667.176130052535,10.7211219050577,-71.0373688926702,0.106921675706525,"IF with gamma fixed "
"result.85",2,45.1953410974626,12.6758267111482,12.8373011072123,0.801,5000,0,0,1.37,0.501,0.191,365,9.16164164466959,99.1270470786222,7.179,1,790.677433467067,3.08251081549019,0.433689099356438,680.918140758127,10.6946968876958,-62.0131938978992,0.0226429324835759,"IF with gamma fixed "
"result.86",2,90.3490717143197,7.0866115071208,8.89962204940406,0.801,5000,0,0,1.37,0.501,0.191,365,10.7050642252587,459.342500995317,7.179,1,661.80031068576,2.88953155124291,0.231314933475524,170.050454445895,15.7587267378243,-63.6143789630125,0.0348257619979713,"IF with gamma fixed "
"result.87",2,103.404519878618,8.48391530812765,9.29282291934325,0.801,5000,0,0,1.37,0.501,0.191,365,9.7780904757427,441.994548308577,7.179,1,977.505275971172,2.91466533303109,0.43493798199503,979.121477482401,11.6065906282055,-68.0092277867418,0.0916345788779179,"IF with gamma fixed "
"result.88",2,83.7668279025603,9.8812191091345,10.7776426613017,0.801,5000,0,0,1.37,0.501,0.191,365,11.7357697257155,476.845703416297,7.179,1,1021.68292660956,2.95146536072556,0.223006263489705,735.739259742898,24.2048612919193,-68.546867587448,0.128534656472968,"IF with gamma fixed "
"result.89",2,88.98688162484,11.2785229101413,9.71767271436506,0.801,5000,0,0,1.37,0.501,0.191,365,15.1242573770253,765.062493172534,7.179,1,1010.86864700009,3.03681121742863,0.344616843108017,610.239820403406,16.7803541013107,-60.8755260163508,0.0881349677682606,"IF with gamma fixed "
"result.90",2,55.780244411027,12.6758267111482,10.5867776439374,0.801,5000,0,0,1.37,0.501,0.191,365,15.0113399608219,334.708036392258,7.179,1,714.360351941601,3.09789583021237,0.514997493583406,1549.40221682079,9.7771727027081,-62.2528503190652,0.0201457743686466,"IF with gamma fixed "
"result.91",2,36.447815691744,7.0866115071208,30.9674404086927,0.801,5000,0,0,1.37,0.501,0.191,365,10.5091945511394,95.0368121017385,7.179,1,1402.44220099677,2.87506548542551,0.496051937398427,125.910947142129,4.23813065303366,-67.5537857236228,0.0124607157191391,"IF with gamma fixed "
"result.92",2,25.2410331657969,8.48391530812765,30.5945637669774,0.801,5000,0,0,1.37,0.501,0.191,365,11.6611793120079,73.6507643312006,7.179,1,1267.75170505448,2.87975715774151,0.519246886498716,190.804107989396,4.57060071303874,-69.173400352365,0.0130039395159192,"IF with gamma fixed "
"result.93",2,21.7642611687783,9.8812191091345,27.7032752422487,0.801,5000,0,0,1.37,0.501,0.191,365,20.4986373033358,172.42249884843,7.179,1,1258.61698160623,2.9014574846507,0.541649461046003,254.063513688645,5.30160056981463,-70.3505242571029,0.038690163991056,"IF with gamma fixed "
"result.94",2,36.9686190212467,11.2785229101413,19.6810666744512,0.801,5000,0,0,1.37,0.501,0.191,365,11.4506177818707,115.956078826621,7.179,1,1275.55588075063,2.98945967193243,0.535848800535058,354.18502872709,7.18081822879094,-66.336746362509,0.0312735774798975,"IF with gamma fixed "
"result.95",2,34.4378793010765,12.6758267111482,15.7624403434904,0.801,5000,0,0,1.37,0.501,0.191,365,10.9397835662047,87.5629499454703,7.179,1,842.15243774091,3.08864518566209,0.576493295152027,239.124886005165,7.02675274453394,-61.0447539626437,0.0229001114529051,"IF with gamma fixed "
"result.96",2,120.729565608359,7.0866115071208,14.9313116175932,0.801,5000,0,0,1.37,0.501,0.191,365,7.46471992362227,379.493679996158,7.179,1,171.734270500032,35.7411397269887,0.593080304871634,1290.1260094517,7.92008277896313,-294.618136858247,3.38627927109028,"IF with gamma fixed "
"result.97",2,81.4844881038104,8.48391530812765,4.348719680454,0.801,5000,0,0,1.37,0.501,0.191,365,9.13528093966123,229.14390384911,7.179,1,102.294541574519,15.3729059666649,0.449841039365041,627.655520041156,8.56762085461408,-82.2562293624889,0.245131797556462,"IF with gamma fixed "
"result.98",2,108.05609633632,9.8812191091345,2.96777751122204,0.801,5000,0,0,1.37,0.501,0.191,365,7.26898363037409,233.018600149974,7.179,1,85.5919236855825,18.5529026491081,0.63271455822115,921.484085402063,8.56410943002544,-77.9700864341379,0.235074753807724,"IF with gamma fixed "
"result.99",2,51.0716831717819,11.2785229101413,4.77388855911715,0.801,5000,0,0,1.37,0.501,0.191,365,12.4417343506451,213.864075731938,7.179,1,89.8211089423061,18.5639061505678,0.513400547729205,399.598150948682,8.37060166958931,-82.0131280000937,0.180057856812158,"IF with gamma fixed "
"result.100",2,39.3777433158636,12.6758267111482,5.59898100789615,0.801,5000,0,0,1.37,0.501,0.191,365,12.8907192518741,162.119455487635,7.179,1,107.321084015137,15.460762600039,0.460856966621467,575.50715518633,9.54022894781764,-81.7914632717678,0.0473177347226996,"IF with gamma fixed "
